case_id,source_script,parameter_record,Rf_ohm,Cf_F,Cpd_F,A0,ft_Hz,fc_ideal_Hz,capacitive_noise_gain,gbw_margin_index,bandwidth_Hz,peaking_dB,effective_noise_bandwidth_approx_Hz,total_integrated_output_noise_V_rms,feedback_resistor_integrated_output_noise_V_rms,opamp_voltage_integrated_output_noise_V_rms,opamp_current_integrated_output_noise_V_rms,photodiode_shot_integrated_output_noise_V_rms,input_referred_current_noise_density_at_reference_frequency_A_per_sqrtHz,temperature_K,opamp_voltage_noise_V_per_sqrtHz,opamp_current_noise_A_per_sqrtHz,photodiode_shot_noise_enabled,photodiode_dc_current_A,model_scope
Cf_noise_bandwidth_sweep,tia_extension/scripts/run_08_noise_bandwidth_tradeoff.m,"Rf=100000 ohm; Cpd=5e-12 F; A0=100000; ft=1e+08 Hz; Cf=logspace(log10(0.2e-12),log10(47e-12),48) F; temperature=300 K; en=3e-09 V/sqrtHz; in=4e-13 A/sqrtHz; photodiode_shot_enabled=1; photodiode_dc_current=1e-09 A; frequency_grid=[1, 1e+09] Hz; ENBW_approx=(pi/2)*bandwidth",100000,2.89294249260628e-12,5e-12,100000,100000000,550149.003993892,2.72834406932695,66.6224394804548,555371.050604149,7.05694840023409e-12,872374.806297219,8.0965484241644e-05,3.77342000491669e-05,6.1267551898874e-05,3.70819765141973e-05,1.65948403205812e-06,5.71750240456294e-13,300,3e-09,4e-13,1,1e-09,first-pass MATLAB behavioural noise estimate; not measured or experimentally validated
Cf_noise_bandwidth_sweep,tia_extension/scripts/run_08_noise_bandwidth_tradeoff.m,"Rf=100000 ohm; Cpd=5e-12 F; A0=100000; ft=1e+08 Hz; Cf=logspace(log10(0.2e-12),log10(47e-12),48) F; temperature=300 K; en=3e-09 V/sqrtHz; in=4e-13 A/sqrtHz; photodiode_shot_enabled=1; photodiode_dc_current=1e-09 A; frequency_grid=[1, 1e+09] Hz; ENBW_approx=(pi/2)*bandwidth",100000,3.24928685033468e-12,5e-12,100000,100000000,489814.997637104,2.53879919819483,80.4154633865926,493493.674134703,8.93931561494437e-12,775178.05062731,7.73593774634994e-05,3.56157202485238e-05,5.90637996303914e-05,3.5000113956865e-05,1.56631700064301e-06,5.71750242243602e-13,300,3e-09,4e-13,1,1e-09,first-pass MATLAB behavioural noise estimate; not measured or experimentally validated
Cf_noise_bandwidth_sweep,tia_extension/scripts/run_08_noise_bandwidth_tradeoff.m,"Rf=100000 ohm; Cpd=5e-12 F; A0=100000; ft=1e+08 Hz; Cf=logspace(log10(0.2e-12),log10(47e-12),48) F; temperature=300 K; en=3e-09 V/sqrtHz; in=4e-13 A/sqrtHz; photodiode_shot_enabled=1; photodiode_dc_current=1e-09 A; frequency_grid=[1, 1e+09] Hz; ENBW_approx=(pi/2)*bandwidth",100000,3.64952468386128e-12,5e-12,100000,100000000,436097.73019402,2.37004142542472,96.7520635961761,438689.042298703,1.13096325277296e-11,689091.136247973,7.39971142863141e-05,3.36150715249583e-05,5.70277672844647e-05,3.30340458042674e-05,1.47833197363333e-06,5.71750244345154e-13,300,3e-09,4e-13,1,1e-09,first-pass MATLAB behavioural noise estimate; not measured or experimentally validated
Cf_noise_bandwidth_sweep,tia_extension/scripts/run_08_noise_bandwidth_tradeoff.m,"Rf=100000 ohm; Cpd=5e-12 F; A0=100000; ft=1e+08 Hz; Cf=logspace(log10(0.2e-12),log10(47e-12),48) F; temperature=300 K; en=3e-09 V/sqrtHz; in=4e-13 A/sqrtHz; photodiode_shot_enabled=1; photodiode_dc_current=1e-09 A; frequency_grid=[1, 1e+09] Hz; ENBW_approx=(pi/2)*bandwidth",100000,4.09906266562489e-12,5e-12,100000,100000000,388271.553949597,2.21979106148595,116.025200572805,390097.690702642,1.43048336388397e-11,612764.019646881,7.08662438735308e-05,3.17258760668427e-05,5.51498848997159e-05,3.11775044832034e-05,1.39524846604354e-06,5.71750246824266e-13,300,3e-09,4e-13,1,1e-09,first-pass MATLAB behavioural noise estimate; not measured or experimentally validated
Cf_noise_bandwidth_sweep,tia_extension/scripts/run_08_noise_bandwidth_tradeoff.m,"Rf=100000 ohm; Cpd=5e-12 F; A0=100000; ft=1e+08 Hz; Cf=logspace(log10(0.2e-12),log10(47e-12),48) F; temperature=300 K; en=3e-09 V/sqrtHz; in=4e-13 A/sqrtHz; photodiode_shot_enabled=1; photodiode_dc_current=1e-09 A; frequency_grid=[1, 1e+09] Hz; ENBW_approx=(pi/2)*bandwidth",100000,4.60397344646608e-12,5e-12,100000,100000000,345690.401872451,2.086018426939,138.673838830507,346977.759905237,1.80830686527884e-11,545031.390738667,6.79547830013215e-05,2.99420730934488e-05,5.34208538878593e-05,2.94245339715944e-05,1.31679993535182e-06,5.71750249758486e-13,300,3e-09,4e-13,1,1e-09,first-pass MATLAB behavioural noise estimate; not measured or experimentally validated
Cf_noise_bandwidth_sweep,tia_extension/scripts/run_08_noise_bandwidth_tradeoff.m,"Rf=100000 ohm; Cpd=5e-12 F; A0=100000; ft=1e+08 Hz; Cf=logspace(log10(0.2e-12),log10(47e-12),48) F; temperature=300 K; en=3e-09 V/sqrtHz; in=4e-13 A/sqrtHz; photodiode_shot_enabled=1; photodiode_dc_current=1e-09 A; frequency_grid=[1, 1e+09] Hz; ENBW_approx=(pi/2)*bandwidth",100000,5.17107768893633e-12,5e-12,100000,100000000,307779.060122055,1.96691643420822,165.186678967824,308686.870888107,2.28468463375504e-11,484884.202920849,6.52511856667425e-05,2.82579076959496e-05,5.18316461528071e-05,2.77694788323648e-05,1.24273329074684e-06,5.71750253243033e-13,300,3e-09,4e-13,1,1e-09,first-pass MATLAB behavioural noise estimate; not measured or experimentally validated
Cf_noise_bandwidth_sweep,tia_extension/scripts/run_08_noise_bandwidth_tradeoff.m,"Rf=100000 ohm; Cpd=5e-12 F; A0=100000; ft=1e+08 Hz; Cf=logspace(log10(0.2e-12),log10(47e-12),48) F; temperature=300 K; en=3e-09 V/sqrtHz; in=4e-13 A/sqrtHz; photodiode_shot_enabled=1; photodiode_dc_current=1e-09 A; frequency_grid=[1, 1e+09] Hz; ENBW_approx=(pi/2)*bandwidth",100000,5.80803620523493e-12,5e-12,100000,100000000,274025.397686821,1.86087617626994,196.10637297452,274665.734059864,2.88623210738919e-11,431443.926157658,6.27443142384699e-05,2.66679192622067e-05,5.03735063959907e-05,2.62069728383043e-05,1.17280838407026e-06,5.71750257395098e-13,300,3e-09,4e-13,1,1e-09,first-pass MATLAB behavioural noise estimate; not measured or experimentally validated
Cf_noise_bandwidth_sweep,tia_extension/scripts/run_08_noise_bandwidth_tradeoff.m,"Rf=100000 ohm; Cpd=5e-12 F; A0=100000; ft=1e+08 Hz; Cf=logspace(log10(0.2e-12),log10(47e-12),48) F; temperature=300 K; en=3e-09 V/sqrtHz; in=4e-13 A/sqrtHz; photodiode_shot_enabled=1; photodiode_dc_current=1e-09 A; frequency_grid=[1, 1e+09] Hz; ENBW_approx=(pi/2)*bandwidth",100000,6.52345344443247e-12,5e-12,100000,100000000,243973.448185989,1.76646519249207,232.034387138438,244425.235364095,3.64438636159054e-11,383942.261885898,6.04234130516118e-05,2.51669296685417e-05,4.90379573784053e-05,2.47319273679401e-05,1.10679749051144e-06,5.71750262359226e-13,300,3e-09,4e-13,1,1e-09,first-pass MATLAB behavioural noise estimate; not measured or experimentally validated
Cf_noise_bandwidth_sweep,tia_extension/scripts/run_08_noise_bandwidth_tradeoff.m,"Rf=100000 ohm; Cpd=5e-12 F; A0=100000; ft=1e+08 Hz; Cf=logspace(log10(0.2e-12),log10(47e-12),48) F; temperature=300 K; en=3e-09 V/sqrtHz; in=4e-13 A/sqrtHz; photodiode_shot_enabled=1; photodiode_dc_current=1e-09 A; frequency_grid=[1, 1e+09] Hz; ENBW_approx=(pi/2)*bandwidth",100000,7.32699372695396e-12,5e-12,100000,100000000,217217.250379796,1.68240811802614,273.636692772299,217536.094073974,4.60099920840686e-11,341704.897516708,5.82780852208829e-05,2.37500313876708e-05,4.78168076821858e-05,2.33395197190221e-05,1.0444847856153e-06,5.71750268314066e-13,300,3e-09,4e-13,1,1e-09,first-pass MATLAB behavioural noise estimate; not measured or experimentally validated
Cf_noise_bandwidth_sweep,tia_extension/scripts/run_08_noise_bandwidth_tradeoff.m,"Rf=100000 ohm; Cpd=5e-12 F; A0=100000; ft=1e+08 Hz; Cf=logspace(log10(0.2e-12),log10(47e-12),48) F; temperature=300 K; en=3e-09 V/sqrtHz; in=4e-13 A/sqrtHz; photodiode_shot_enabled=1; photodiode_dc_current=1e-09 A; frequency_grid=[1, 1e+09] Hz; ENBW_approx=(pi/2)*bandwidth",100000,8.22951179649193e-12,5e-12,100000,100000000,193395.364181554,1.60756945535109,321.650473221303,193620.453747647,5.80814433103103e-11,304138.297539165,5.62982732861333e-05,2.24125756332232e-05,4.67021613323488e-05,2.20251814579597e-05,9.85665823898923e-07,5.71750275480832e-13,300,3e-09,4e-13,1,1e-09,first-pass MATLAB behavioural noise estimate; not measured or experimentally validated
Cf_noise_bandwidth_sweep,tia_extension/scripts/run_08_noise_bandwidth_tradeoff.m,"Rf=100000 ohm; Cpd=5e-12 F; A0=100000; ft=1e+08 Hz; Cf=logspace(log10(0.2e-12),log10(47e-12),48) F; temperature=300 K; en=3e-09 V/sqrtHz; in=4e-13 A/sqrtHz; photodiode_shot_enabled=1; photodiode_dc_current=1e-09 A; frequency_grid=[1, 1e+09] Hz; ENBW_approx=(pi/2)*bandwidth",100000,9.24319945292962e-12,5e-12,100000,100000000,172185.988090359,1.54093823523577,376.892036721327,172344.632850357,7.33062453521384e-11,270718.316224157,5.44742441114807e-05,2.11501606370236e-05,4.56864285151292e-05,2.07845868997274e-05,9.30147023307037e-07,5.71750284133929e-13,300,3e-09,4e-13,1,1e-09,first-pass MATLAB behavioural noise estimate; not measured or experimentally validated
Cf_noise_bandwidth_sweep,tia_extension/scripts/run_08_noise_bandwidth_tradeoff.m,"Rf=100000 ohm; Cpd=5e-12 F; A0=100000; ft=1e+08 Hz; Cf=logspace(log10(0.2e-12),log10(47e-12),48) F; temperature=300 K; en=3e-09 V/sqrtHz; in=4e-13 A/sqrtHz; photodiode_shot_enabled=1; photodiode_dc_current=1e-09 A; frequency_grid=[1, 1e+09] Hz; ENBW_approx=(pi/2)*bandwidth",100000,1.03817502470874e-11,5e-12,100000,100000000,153302.61208754,1.48161435991034,440.266120390833,153414.317719591,9.25137198307635e-11,240982.646751679,5.27965782399218e-05,1.99586201349789e-05,4.47623365700769e-05,1.96136417927697e-05,8.77745158841453e-07,5.71750294614281e-13,300,3e-09,4e-13,1,1e-09,first-pass MATLAB behavioural noise estimate; not measured or experimentally validated
Cf_noise_bandwidth_sweep,tia_extension/scripts/run_08_noise_bandwidth_tradeoff.m,"Rf=100000 ohm; Cpd=5e-12 F; A0=100000; ft=1e+08 Hz; Cf=logspace(log10(0.2e-12),log10(47e-12),48) F; temperature=300 K; en=3e-09 V/sqrtHz; in=4e-13 A/sqrtHz; photodiode_shot_enabled=1; photodiode_dc_current=1e-09 A; frequency_grid=[1, 1e+09] Hz; ENBW_approx=(pi/2)*bandwidth",100000,1.1660544462095e-11,5e-12,100000,100000000,136490.147273363,1.42879644396139,512.776763601253,136568.763130276,1.16739554445223e-10,214521.711479959,5.12561636700561e-05,1.88340121204076e-05,4.39229404393212e-05,1.85084722667251e-05,8.28286867952183e-07,5.7175030734609e-13,300,3e-09,4e-13,1,1e-09,first-pass MATLAB behavioural noise estimate; not measured or experimentally validated
Cf_noise_bandwidth_sweep,tia_extension/scripts/run_08_noise_bandwidth_tradeoff.m,"Rf=100000 ohm; Cpd=5e-12 F; A0=100000; ft=1e+08 Hz; Cf=logspace(log10(0.2e-12),log10(47e-12),48) F; temperature=300 K; en=3e-09 V/sqrtHz; in=4e-13 A/sqrtHz; photodiode_shot_enabled=1; photodiode_dc_current=1e-09 A; frequency_grid=[1, 1e+09] Hz; ENBW_approx=(pi/2)*bandwidth",100000,1.30968568802396e-11,5e-12,100000,100000000,121521.479960605,1.3817709886976,595.539922268296,121576.772168951,1.47310663789431e-10,190972.347146569,4.98441937853337e-05,1.77726079094858e-05,4.31616318232846e-05,1.74654140868726e-05,7.8160816965491e-07,5.71750322857885e-13,300,3e-09,4e-13,1,1e-09,first-pass MATLAB behavioural noise estimate; not measured or experimentally validated
Cf_noise_bandwidth_sweep,tia_extension/scripts/run_08_noise_bandwidth_tradeoff.m,"Rf=100000 ohm; Cpd=5e-12 F; A0=100000; ft=1e+08 Hz; Cf=logspace(log10(0.2e-12),log10(47e-12),48) F; temperature=300 K; en=3e-09 V/sqrtHz; in=4e-13 A/sqrtHz; photodiode_shot_enabled=1; photodiode_dc_current=1e-09 A; frequency_grid=[1, 1e+09] Hz; ENBW_approx=(pi/2)*bandwidth",100000,1.47100901419368e-11,5e-12,100000,100000000,108194.403675449,1.33990274374632,689.797992268338,108233.259154626,1.85868333211358e-10,170012.405917127,4.85521689462415e-05,1.67708815517498e-05,4.24721464064704e-05,1.64810022476706e-05,7.37553998823447e-07,5.71750341808993e-13,300,3e-09,4e-13,1,1e-09,first-pass MATLAB behavioural noise estimate; not measured or experimentally validated
Cf_noise_bandwidth_sweep,tia_extension/scripts/run_08_noise_bandwidth_tradeoff.m,"Rf=100000 ohm; Cpd=5e-12 F; A0=100000; ft=1e+08 Hz; Cf=logspace(log10(0.2e-12),log10(47e-12),48) F; temperature=300 K; en=3e-09 V/sqrtHz; in=4e-13 A/sqrtHz; photodiode_shot_enabled=1; photodiode_dc_current=1e-09 A; frequency_grid=[1, 1e+09] Hz; ENBW_approx=(pi/2)*bandwidth",100000,1.65220368491915e-11,5e-12,100000,100000000,96328.8876211915,1.30262612567921,796.936412751517,96356.1628322609,2.34514796587928e-10,151355.906640966,4.73719010694152e-05,1.58254996089066e-05,4.18485686649826e-05,1.55519609282368e-05,6.9597775667971e-07,5.71750365022832e-13,300,3e-09,4e-13,1,1e-09,first-pass MATLAB behavioural noise estimate; not measured or experimentally validated
Cf_noise_bandwidth_sweep,tia_extension/scripts/run_08_noise_bandwidth_tradeoff.m,"Rf=100000 ohm; Cpd=5e-12 F; A0=100000; ft=1e+08 Hz; Cf=logspace(log10(0.2e-12),log10(47e-12),48) F; temperature=300 K; en=3e-09 V/sqrtHz; in=4e-13 A/sqrtHz; photodiode_shot_enabled=1; photodiode_dc_current=1e-09 A; frequency_grid=[1, 1e+09] Hz; ENBW_approx=(pi/2)*bandwidth",100000,1.85571739542107e-11,5e-12,100000,100000000,85764.6447053875,1.26943757774418,918.502530380972,85783.7640912659,2.95884596557505e-10,134748.8215332,4.62955203797454e-05,1.49333113172516e-05,4.12853339329696e-05,1.46751938248057e-05,6.56740878154085e-07,5.71750393528798e-13,300,3e-09,4e-13,1,1e-09,first-pass MATLAB behavioural noise estimate; not measured or experimentally validated
Cf_noise_bandwidth_sweep,tia_extension/scripts/run_08_noise_bandwidth_tradeoff.m,"Rf=100000 ohm; Cpd=5e-12 F; A0=100000; ft=1e+08 Hz; Cf=logspace(log10(0.2e-12),log10(47e-12),48) F; temperature=300 K; en=3e-09 V/sqrtHz; in=4e-13 A/sqrtHz; photodiode_shot_enabled=1; photodiode_dc_current=1e-09 A; frequency_grid=[1, 1e+09] Hz; ENBW_approx=(pi/2)*bandwidth",100000,2.08429934099613e-11,5e-12,100000,100000000,76358.9662777669,1.23988876749394,1056.22692441844,76372.3442832195,3.73300805569421e-10,119965.397868796,4.53154834425853e-05,1.40913391425049e-05,4.07772275726218e-05,1.3847774868822e-05,6.19712416503679e-07,5.7175042861498e-13,300,3e-09,4e-13,1,1e-09,first-pass MATLAB behavioural noise estimate; not measured or experimentally validated
Cf_noise_bandwidth_sweep,tia_extension/scripts/run_08_noise_bandwidth_tradeoff.m,"Rf=100000 ohm; Cpd=5e-12 F; A0=100000; ft=1e+08 Hz; Cf=logspace(log10(0.2e-12),log10(47e-12),48) F; temperature=300 K; en=3e-09 V/sqrtHz; in=4e-13 A/sqrtHz; photodiode_shot_enabled=1; photodiode_dc_current=1e-09 A; frequency_grid=[1, 1e+09] Hz; ENBW_approx=(pi/2)*bandwidth",100000,2.3410373549315e-11,5e-12,100000,100000000,67984.7943291587,1.2135805304203,1212.04742028697,67994.1330439215,4.70967891377191e-10,106804.934428995,4.44245815675669e-05,1.32967697306179e-05,4.03193812483919e-05,1.30669393341584e-05,5.84768645344617e-07,5.71750471894517e-13,300,3e-09,4e-13,1,1e-09,first-pass MATLAB behavioural noise estimate; not measured or experimentally validated
Cf_noise_bandwidth_sweep,tia_extension/scripts/run_08_noise_bandwidth_tradeoff.m,"Rf=100000 ohm; Cpd=5e-12 F; A0=100000; ft=1e+08 Hz; Cf=logspace(log10(0.2e-12),log10(47e-12),48) F; temperature=300 K; en=3e-09 V/sqrtHz; in=4e-13 A/sqrtHz; photodiode_shot_enabled=1; photodiode_dc_current=1e-09 A; frequency_grid=[1, 1e+09] Hz; ENBW_approx=(pi/2)*bandwidth",100000,2.62939962096109e-11,5e-12,100000,100000000,60529.0051094332,1.19015747778089,1388.13605540088,60535.504207064,5.94170368496485e-10,95088.9476491331,4.36159487212126e-05,1.25469452538712e-05,3.99072664407855e-05,1.23300753327946e-05,5.51792678068616e-07,5.71750525389154e-13,300,3e-09,4e-13,1,1e-09,first-pass MATLAB behavioural noise estimate; not measured or experimentally validated
Cf_noise_bandwidth_sweep,tia_extension/scripts/run_08_noise_bandwidth_tradeoff.m,"Rf=100000 ohm; Cpd=5e-12 F; A0=100000; ft=1e+08 Hz; Cf=logspace(log10(0.2e-12),log10(47e-12),48) F; temperature=300 K; en=3e-09 V/sqrtHz; in=4e-13 A/sqrtHz; photodiode_shot_enabled=1; photodiode_dc_current=1e-09 A; frequency_grid=[1, 1e+09] Hz; ENBW_approx=(pi/2)*bandwidth",100000,2.95328152374254e-11,5e-12,100000,100000000,53890.8809784604,1.16930319577741,1586.92930498724,53895.3858011021,7.49596812233655e-10,84658.674047565,4.28830681843835e-05,1.18393551482237e-05,3.95366854421886e-05,1.1634715694983e-05,5.20674104466037e-07,5.71750591634467e-13,300,3e-09,4e-13,1,1e-09,first-pass MATLAB behavioural noise estimate; not measured or experimentally validated
Cf_noise_bandwidth_sweep,tia_extension/scripts/run_08_noise_bandwidth_tradeoff.m,"Rf=100000 ohm; Cpd=5e-12 F; A0=100000; ft=1e+08 Hz; Cf=logspace(log10(0.2e-12),log10(47e-12),48) F; temperature=300 K; en=3e-09 V/sqrtHz; in=4e-13 A/sqrtHz; photodiode_shot_enabled=1; photodiode_dc_current=1e-09 A; frequency_grid=[1, 1e+09] Hz; ENBW_approx=(pi/2)*bandwidth",100000,3.31705827024158e-11,5e-12,100000,100000000,47980.7498468528,1.1507359712326,1811.16192659868,47983.8558621106,9.45671587333867e-10,75372.8645336592,4.22197773299658e-05,1.11716282352193e-05,3.92037601542213e-05,1.0978530227326e-05,4.91308644261172e-07,5.71750673812405e-13,300,3e-09,4e-13,1,1e-09,first-pass MATLAB behavioural noise estimate; not measured or experimentally validated
Cf_noise_bandwidth_sweep,tia_extension/scripts/run_08_noise_bandwidth_tradeoff.m,"Rf=100000 ohm; Cpd=5e-12 F; A0=100000; ft=1e+08 Hz; Cf=logspace(log10(0.2e-12),log10(47e-12),48) F; temperature=300 K; en=3e-09 V/sqrtHz; in=4e-13 A/sqrtHz; photodiode_shot_enabled=1; photodiode_dc_current=1e-09 A; frequency_grid=[1, 1e+09] Hz; ENBW_approx=(pi/2)*bandwidth",100000,3.72564399286754e-11,5e-12,100000,100000000,42718.7738271787,1.13420498602583,2063.90483944091,42720.9003103526,1.1930254397842e-09,67105.8332848728,4.1620270060736e-05,1.05415252197149e-05,3.89049190535267e-05,1.03593183401782e-05,4.63597817175432e-07,5.71750775918274e-13,300,3e-09,4e-13,1,1e-09,first-pass MATLAB behavioural noise estimate; not measured or experimentally validated
Cf_noise_bandwidth_sweep,tia_extension/scripts/run_08_noise_bandwidth_tradeoff.m,"Rf=100000 ohm; Cpd=5e-12 F; A0=100000; ft=1e+08 Hz; Cf=logspace(log10(0.2e-12),log10(47e-12),48) F; temperature=300 K; en=3e-09 V/sqrtHz; in=4e-13 A/sqrtHz; photodiode_shot_enabled=1; photodiode_dc_current=1e-09 A; frequency_grid=[1, 1e+09] Hz; ENBW_approx=(pi/2)*bandwidth",100000,4.18455813276354e-11,5e-12,100000,100000000,38033.8707319588,1.11948692887911,2348.60751819087,38035.3127391188,1.50506830732785e-09,59745.7295391029,4.10790966212363e-05,9.94693155313341e-06,3.86368827135597e-05,9.77500203425579e-06,4.37448629065728e-07,5.71750902971131e-13,300,3e-09,4e-13,1,1e-09,first-pass MATLAB behavioural noise estimate; not measured or experimentally validated
Cf_noise_bandwidth_sweep,tia_extension/scripts/run_08_noise_bandwidth_tradeoff.m,"Rf=100000 ohm; Cpd=5e-12 F; A0=100000; ft=1e+08 Hz; Cf=logspace(log10(0.2e-12),log10(47e-12),48) F; temperature=300 K; en=3e-09 V/sqrtHz; in=4e-13 A/sqrtHz; photodiode_shot_enabled=1; photodiode_dc_current=1e-09 A; frequency_grid=[1, 1e+09] Hz; ENBW_approx=(pi/2)*bandwidth",100000,4.70000000000001e-11,5e-12,100000,100000000,33862.7538493394,1.1063829787234,2669.14545068456,33863.7188758633,1.89872220833723e-09,53193.0052218211,4.05911606662598e-05,9.38585065080345e-06,3.83966482680887e-05,9.22361923521262e-06,4.12773273634948e-07,5.7175106127892e-13,300,3e-09,4e-13,1,1e-09,first-pass MATLAB behavioural noise estimate; not measured or experimentally validated
